,audio_directory,speaker,gender,length,Dict_n
47356,sitec/Dict02/clncut/female/s030fks3jsh00/set030016_clncut.wav,s030fks3jsh00,female,48896,dict02
47357,sitec/Dict02/clncut/female/s030fks3jsh00/set030012_clncut.wav,s030fks3jsh00,female,166656,dict02
47358,sitec/Dict02/clncut/female/s030fks3jsh00/set030024_clncut.wav,s030fks3jsh00,female,91904,dict02
47359,sitec/Dict02/clncut/female/s030fks3jsh00/set030090_clncut.wav,s030fks3jsh00,female,93568,dict02
47360,sitec/Dict02/clncut/female/s030fks3jsh00/set030071_clncut.wav,s030fks3jsh00,female,129152,dict02
47361,sitec/Dict02/clncut/female/s030fks3jsh00/set030082_clncut.wav,s030fks3jsh00,female,121728,dict02
47362,sitec/Dict02/clncut/female/s030fks3jsh00/set030081_clncut.wav,s030fks3jsh00,female,51712,dict02
47363,sitec/Dict02/clncut/female/s030fks3jsh00/set030034_clncut.wav,s030fks3jsh00,female,125440,dict02
47364,sitec/Dict02/clncut/female/s030fks3jsh00/set030007_clncut.wav,s030fks3jsh00,female,140416,dict02
47365,sitec/Dict02/clncut/female/s030fks3jsh00/set030015_clncut.wav,s030fks3jsh00,female,82944,dict02
47366,sitec/Dict02/clncut/female/s030fks3jsh00/set030051_clncut.wav,s030fks3jsh00,female,57728,dict02
47367,sitec/Dict02/clncut/female/s030fks3jsh00/set030021_clncut.wav,s030fks3jsh00,female,73472,dict02
47368,sitec/Dict02/clncut/female/s030fks3jsh00/set030040_clncut.wav,s030fks3jsh00,female,58624,dict02
47369,sitec/Dict02/clncut/female/s030fks3jsh00/set030058_clncut.wav,s030fks3jsh00,female,54656,dict02
47370,sitec/Dict02/clncut/female/s030fks3jsh00/set030068_clncut.wav,s030fks3jsh00,female,76160,dict02
47371,sitec/Dict02/clncut/female/s030fks3jsh00/set030039_clncut.wav,s030fks3jsh00,female,102016,dict02
47372,sitec/Dict02/clncut/female/s030fks3jsh00/set030038_clncut.wav,s030fks3jsh00,female,54144,dict02
47373,sitec/Dict02/clncut/female/s030fks3jsh00/set030095_clncut.wav,s030fks3jsh00,female,57088,dict02
47374,sitec/Dict02/clncut/female/s030fks3jsh00/set030045_clncut.wav,s030fks3jsh00,female,81280,dict02
47375,sitec/Dict02/clncut/female/s030fks3jsh00/set030103_clncut.wav,s030fks3jsh00,female,112000,dict02
47376,sitec/Dict02/clncut/female/s030fks3jsh00/set030032_clncut.wav,s030fks3jsh00,female,80128,dict02
47377,sitec/Dict02/clncut/female/s030fks3jsh00/set030054_clncut.wav,s030fks3jsh00,female,190720,dict02
47378,sitec/Dict02/clncut/female/s030fks3jsh00/set030096_clncut.wav,s030fks3jsh00,female,61824,dict02
47379,sitec/Dict02/clncut/female/s030fks3jsh00/set030087_clncut.wav,s030fks3jsh00,female,45440,dict02
47380,sitec/Dict02/clncut/female/s030fks3jsh00/set030063_clncut.wav,s030fks3jsh00,female,90496,dict02
47381,sitec/Dict02/clncut/female/s030fks3jsh00/set030077_clncut.wav,s030fks3jsh00,female,78336,dict02
47382,sitec/Dict02/clncut/female/s030fks3jsh00/set030093_clncut.wav,s030fks3jsh00,female,70784,dict02
47383,sitec/Dict02/clncut/female/s030fks3jsh00/set030023_clncut.wav,s030fks3jsh00,female,91776,dict02
47384,sitec/Dict02/clncut/female/s030fks3jsh00/set030004_clncut.wav,s030fks3jsh00,female,81408,dict02
47385,sitec/Dict02/clncut/female/s030fks3jsh00/set030060_clncut.wav,s030fks3jsh00,female,75392,dict02
47386,sitec/Dict02/clncut/female/s030fks3jsh00/set030041_clncut.wav,s030fks3jsh00,female,120448,dict02
47387,sitec/Dict02/clncut/female/s030fks3jsh00/set030105_clncut.wav,s030fks3jsh00,female,78464,dict02
47388,sitec/Dict02/clncut/female/s030fks3jsh00/set030026_clncut.wav,s030fks3jsh00,female,81920,dict02
47389,sitec/Dict02/clncut/female/s030fks3jsh00/set030086_clncut.wav,s030fks3jsh00,female,78592,dict02
47390,sitec/Dict02/clncut/female/s030fks3jsh00/set030074_clncut.wav,s030fks3jsh00,female,81920,dict02
47391,sitec/Dict02/clncut/female/s030fks3jsh00/set030097_clncut.wav,s030fks3jsh00,female,56448,dict02
47392,sitec/Dict02/clncut/female/s030fks3jsh00/set030089_clncut.wav,s030fks3jsh00,female,56832,dict02
47393,sitec/Dict02/clncut/female/s030fks3jsh00/set030101_clncut.wav,s030fks3jsh00,female,43008,dict02
47394,sitec/Dict02/clncut/female/s030fks3jsh00/set030008_clncut.wav,s030fks3jsh00,female,129792,dict02
47395,sitec/Dict02/clncut/female/s030fks3jsh00/set030027_clncut.wav,s030fks3jsh00,female,91392,dict02
47396,sitec/Dict02/clncut/female/s030fks3jsh00/set030009_clncut.wav,s030fks3jsh00,female,157440,dict02
47397,sitec/Dict02/clncut/female/s030fks3jsh00/set030031_clncut.wav,s030fks3jsh00,female,111616,dict02
47398,sitec/Dict02/clncut/female/s030fks3jsh00/set030079_clncut.wav,s030fks3jsh00,female,67072,dict02
47399,sitec/Dict02/clncut/female/s030fks3jsh00/set030022_clncut.wav,s030fks3jsh00,female,164352,dict02
47400,sitec/Dict02/clncut/female/s030fks3jsh00/set030017_clncut.wav,s030fks3jsh00,female,159872,dict02
47401,sitec/Dict02/clncut/female/s030fks3jsh00/set030049_clncut.wav,s030fks3jsh00,female,98048,dict02
47402,sitec/Dict02/clncut/female/s030fks3jsh00/set030029_clncut.wav,s030fks3jsh00,female,64640,dict02
47403,sitec/Dict02/clncut/female/s161fjr1oja00/set161093_clncut.wav,s161fjr1oja00,female,49792,dict02
47404,sitec/Dict02/clncut/female/s161fjr1oja00/set161088_clncut.wav,s161fjr1oja00,female,40960,dict02
47405,sitec/Dict02/clncut/female/s161fjr1oja00/set161009_clncut.wav,s161fjr1oja00,female,94080,dict02
47406,sitec/Dict02/clncut/female/s161fjr1oja00/set161103_clncut.wav,s161fjr1oja00,female,97664,dict02
47407,sitec/Dict02/clncut/female/s161fjr1oja00/set161048_clncut.wav,s161fjr1oja00,female,51584,dict02
47408,sitec/Dict02/clncut/female/s161fjr1oja00/set161064_clncut.wav,s161fjr1oja00,female,46336,dict02
47409,sitec/Dict02/clncut/female/s161fjr1oja00/set161039_clncut.wav,s161fjr1oja00,female,56448,dict02
47410,sitec/Dict02/clncut/female/s161fjr1oja00/set161036_clncut.wav,s161fjr1oja00,female,41472,dict02
47411,sitec/Dict02/clncut/female/s161fjr1oja00/set161102_clncut.wav,s161fjr1oja00,female,51200,dict02
47412,sitec/Dict02/clncut/female/s161fjr1oja00/set161099_clncut.wav,s161fjr1oja00,female,53632,dict02
47413,sitec/Dict02/clncut/female/s161fjr1oja00/set161045_clncut.wav,s161fjr1oja00,female,92416,dict02
47414,sitec/Dict02/clncut/female/s161fjr1oja00/set161010_clncut.wav,s161fjr1oja00,female,85504,dict02
47415,sitec/Dict02/clncut/female/s161fjr1oja00/set161052_clncut.wav,s161fjr1oja00,female,49024,dict02
47416,sitec/Dict02/clncut/female/s161fjr1oja00/set161106_clncut.wav,s161fjr1oja00,female,98560,dict02
47417,sitec/Dict02/clncut/female/s161fjr1oja00/set161098_clncut.wav,s161fjr1oja00,female,36352,dict02
47418,sitec/Dict02/clncut/female/s161fjr1oja00/set161096_clncut.wav,s161fjr1oja00,female,59136,dict02
47419,sitec/Dict02/clncut/female/s161fjr1oja00/set161089_clncut.wav,s161fjr1oja00,female,45568,dict02
47420,sitec/Dict02/clncut/female/s161fjr1oja00/set161001_clncut.wav,s161fjr1oja00,female,77568,dict02
47421,sitec/Dict02/clncut/female/s161fjr1oja00/set161032_clncut.wav,s161fjr1oja00,female,60160,dict02
47422,sitec/Dict02/clncut/female/s161fjr1oja00/set161019_clncut.wav,s161fjr1oja00,female,90752,dict02
47423,sitec/Dict02/clncut/female/s161fjr1oja00/set161023_clncut.wav,s161fjr1oja00,female,79872,dict02
47424,sitec/Dict02/clncut/female/s161fjr1oja00/set161005_clncut.wav,s161fjr1oja00,female,117248,dict02
47425,sitec/Dict02/clncut/female/s161fjr1oja00/set161040_clncut.wav,s161fjr1oja00,female,51840,dict02
47426,sitec/Dict02/clncut/female/s161fjr1oja00/set161078_clncut.wav,s161fjr1oja00,female,62208,dict02
47427,sitec/Dict02/clncut/female/s161fjr1oja00/set161050_clncut.wav,s161fjr1oja00,female,77440,dict02
47428,sitec/Dict02/clncut/female/s161fjr1oja00/set161087_clncut.wav,s161fjr1oja00,female,57344,dict02
47429,sitec/Dict02/clncut/female/s161fjr1oja00/set161026_clncut.wav,s161fjr1oja00,female,56960,dict02
47430,sitec/Dict02/clncut/female/s161fjr1oja00/set161004_clncut.wav,s161fjr1oja00,female,136960,dict02
47431,sitec/Dict02/clncut/female/s161fjr1oja00/set161034_clncut.wav,s161fjr1oja00,female,73344,dict02
47432,sitec/Dict02/clncut/female/s161fjr1oja00/set161012_clncut.wav,s161fjr1oja00,female,91392,dict02
47433,sitec/Dict02/clncut/female/s161fjr1oja00/set161071_clncut.wav,s161fjr1oja00,female,134656,dict02
47434,sitec/Dict02/clncut/female/s161fjr1oja00/set161046_clncut.wav,s161fjr1oja00,female,61952,dict02
47435,sitec/Dict02/clncut/female/s161fjr1oja00/set161043_clncut.wav,s161fjr1oja00,female,75648,dict02
47436,sitec/Dict02/clncut/female/s161fjr1oja00/set161063_clncut.wav,s161fjr1oja00,female,58240,dict02
47437,sitec/Dict02/clncut/female/s161fjr1oja00/set161076_clncut.wav,s161fjr1oja00,female,177280,dict02
47438,sitec/Dict02/clncut/female/s161fjr1oja00/set161018_clncut.wav,s161fjr1oja00,female,68224,dict02
47439,sitec/Dict02/clncut/female/s161fjr1oja00/set161072_clncut.wav,s161fjr1oja00,female,79488,dict02
47440,sitec/Dict02/clncut/female/s161fjr1oja00/set161054_clncut.wav,s161fjr1oja00,female,180864,dict02
47441,sitec/Dict02/clncut/female/s161fjr1oja00/set161016_clncut.wav,s161fjr1oja00,female,40064,dict02
47442,sitec/Dict02/clncut/female/s161fjr1oja00/set161007_clncut.wav,s161fjr1oja00,female,92160,dict02
47443,sitec/Dict02/clncut/female/s161fjr1oja00/set161097_clncut.wav,s161fjr1oja00,female,63872,dict02
47444,sitec/Dict02/clncut/female/s161fjr1oja00/set161073_clncut.wav,s161fjr1oja00,female,56192,dict02
47445,sitec/Dict02/clncut/female/s161fjr1oja00/set161101_clncut.wav,s161fjr1oja00,female,69504,dict02
47446,sitec/Dict02/clncut/female/s161fjr1oja00/set161015_clncut.wav,s161fjr1oja00,female,109952,dict02
47447,sitec/Dict02/clncut/female/s161fjr1oja00/set161002_clncut.wav,s161fjr1oja00,female,170496,dict02
47448,sitec/Dict02/clncut/female/s161fjr1oja00/set161047_clncut.wav,s161fjr1oja00,female,80000,dict02
47449,sitec/Dict02/clncut/female/s161fjr1oja00/set161091_clncut.wav,s161fjr1oja00,female,71680,dict02
47450,sitec/Dict02/clncut/female/s161fjr1oja00/set161095_clncut.wav,s161fjr1oja00,female,47744,dict02
47451,sitec/Dict02/clncut/female/s161fjr1oja00/set161086_clncut.wav,s161fjr1oja00,female,43264,dict02
47452,sitec/Dict02/clncut/female/s161fjr1oja00/set161070_clncut.wav,s161fjr1oja00,female,65792,dict02
47453,sitec/Dict02/clncut/female/s161fjr1oja00/set161014_clncut.wav,s161fjr1oja00,female,141184,dict02
47454,sitec/Dict02/clncut/female/s161fjr1oja00/set161017_clncut.wav,s161fjr1oja00,female,97408,dict02
47455,sitec/Dict02/clncut/female/s161fjr1oja00/set161074_clncut.wav,s161fjr1oja00,female,69120,dict02
47456,sitec/Dict02/clncut/female/s161fjr1oja00/set161083_clncut.wav,s161fjr1oja00,female,66432,dict02
47457,sitec/Dict02/clncut/female/s161fjr1oja00/set161022_clncut.wav,s161fjr1oja00,female,94848,dict02
47458,sitec/Dict02/clncut/female/s161fjr1oja00/set161068_clncut.wav,s161fjr1oja00,female,76544,dict02
47459,sitec/Dict02/clncut/female/s161fjr1oja00/set161069_clncut.wav,s161fjr1oja00,female,147840,dict02
47460,sitec/Dict02/clncut/female/s161fjr1oja00/set161041_clncut.wav,s161fjr1oja00,female,62080,dict02
47461,sitec/Dict02/clncut/female/s161fjr1oja00/set161092_clncut.wav,s161fjr1oja00,female,55936,dict02
47462,sitec/Dict02/clncut/female/s161fjr1oja00/set161013_clncut.wav,s161fjr1oja00,female,86656,dict02
47463,sitec/Dict02/clncut/female/s161fjr1oja00/set161105_clncut.wav,s161fjr1oja00,female,54016,dict02
47464,sitec/Dict02/clncut/female/s161fjr1oja00/set161003_clncut.wav,s161fjr1oja00,female,116608,dict02
47465,sitec/Dict02/clncut/female/s161fjr1oja00/set161006_clncut.wav,s161fjr1oja00,female,154496,dict02
47466,sitec/Dict02/clncut/female/s161fjr1oja00/set161081_clncut.wav,s161fjr1oja00,female,99200,dict02
47467,sitec/Dict02/clncut/female/s161fjr1oja00/set161053_clncut.wav,s161fjr1oja00,female,45312,dict02
47468,sitec/Dict02/clncut/female/s161fjr1oja00/set161038_clncut.wav,s161fjr1oja00,female,47616,dict02
47469,sitec/Dict02/clncut/female/s161fjr1oja00/set161082_clncut.wav,s161fjr1oja00,female,57344,dict02
47470,sitec/Dict02/clncut/female/s161fjr1oja00/set161056_clncut.wav,s161fjr1oja00,female,52864,dict02
47471,sitec/Dict02/clncut/female/s161fjr1oja00/set161077_clncut.wav,s161fjr1oja00,female,55808,dict02
47472,sitec/Dict02/clncut/female/s161fjr1oja00/set161067_clncut.wav,s161fjr1oja00,female,64512,dict02
47473,sitec/Dict02/clncut/female/s161fjr1oja00/set161059_clncut.wav,s161fjr1oja00,female,34944,dict02
47474,sitec/Dict02/clncut/female/s161fjr1oja00/set161044_clncut.wav,s161fjr1oja00,female,58624,dict02
47475,sitec/Dict02/clncut/female/s161fjr1oja00/set161104_clncut.wav,s161fjr1oja00,female,69888,dict02
47476,sitec/Dict02/clncut/female/s161fjr1oja00/set161084_clncut.wav,s161fjr1oja00,female,44544,dict02
47477,sitec/Dict02/clncut/female/s161fjr1oja00/set161055_clncut.wav,s161fjr1oja00,female,65536,dict02
47478,sitec/Dict02/clncut/female/s161fjr1oja00/set161094_clncut.wav,s161fjr1oja00,female,99968,dict02
47479,sitec/Dict02/clncut/female/s161fjr1oja00/set161057_clncut.wav,s161fjr1oja00,female,128896,dict02
47480,sitec/Dict02/clncut/female/s161fjr1oja00/set161042_clncut.wav,s161fjr1oja00,female,62336,dict02
47481,sitec/Dict02/clncut/female/s161fjr1oja00/set161033_clncut.wav,s161fjr1oja00,female,57984,dict02
47482,sitec/Dict02/clncut/female/s161fjr1oja00/set161035_clncut.wav,s161fjr1oja00,female,67584,dict02
47483,sitec/Dict02/clncut/female/s161fjr1oja00/set161100_clncut.wav,s161fjr1oja00,female,79872,dict02
47484,sitec/Dict02/clncut/female/s161fjr1oja00/set161025_clncut.wav,s161fjr1oja00,female,54528,dict02
47485,sitec/Dict02/clncut/female/s161fjr1oja00/set161031_clncut.wav,s161fjr1oja00,female,48128,dict02
47486,sitec/Dict02/clncut/female/s161fjr1oja00/set161028_clncut.wav,s161fjr1oja00,female,47872,dict02
47487,sitec/Dict02/clncut/female/s161fjr1oja00/set161024_clncut.wav,s161fjr1oja00,female,97664,dict02
47488,sitec/Dict02/clncut/female/s161fjr1oja00/set161030_clncut.wav,s161fjr1oja00,female,85376,dict02
47489,sitec/Dict02/clncut/female/s161fjr1oja00/set161066_clncut.wav,s161fjr1oja00,female,71808,dict02
47490,sitec/Dict02/clncut/female/s161fjr1oja00/set161049_clncut.wav,s161fjr1oja00,female,59392,dict02
47491,sitec/Dict02/clncut/female/s161fjr1oja00/set161008_clncut.wav,s161fjr1oja00,female,134528,dict02
47492,sitec/Dict02/clncut/female/s161fjr1oja00/set161085_clncut.wav,s161fjr1oja00,female,51456,dict02
47493,sitec/Dict02/clncut/female/s161fjr1oja00/set161029_clncut.wav,s161fjr1oja00,female,48896,dict02
47494,sitec/Dict02/clncut/female/s161fjr1oja00/set161090_clncut.wav,s161fjr1oja00,female,71552,dict02
47495,sitec/Dict02/clncut/female/s161fjr1oja00/set161027_clncut.wav,s161fjr1oja00,female,74880,dict02
47496,sitec/Dict02/clncut/female/s161fjr1oja00/set161011_clncut.wav,s161fjr1oja00,female,176000,dict02
47497,sitec/Dict02/clncut/female/s161fjr1oja00/set161062_clncut.wav,s161fjr1oja00,female,44672,dict02
47498,sitec/Dict02/clncut/female/s161fjr1oja00/set161065_clncut.wav,s161fjr1oja00,female,94080,dict02
47499,sitec/Dict02/clncut/female/s161fjr1oja00/set161060_clncut.wav,s161fjr1oja00,female,131712,dict02
47500,sitec/Dict02/clncut/female/s161fjr1oja00/set161080_clncut.wav,s161fjr1oja00,female,56832,dict02
47501,sitec/Dict02/clncut/female/s161fjr1oja00/set161037_clncut.wav,s161fjr1oja00,female,58496,dict02
47502,sitec/Dict02/clncut/female/s161fjr1oja00/set161061_clncut.wav,s161fjr1oja00,female,60544,dict02
47503,sitec/Dict02/clncut/female/s161fjr1oja00/set161079_clncut.wav,s161fjr1oja00,female,50432,dict02
47504,sitec/Dict02/clncut/female/s161fjr1oja00/set161051_clncut.wav,s161fjr1oja00,female,139520,dict02
47505,sitec/Dict02/clncut/female/s161fjr1oja00/set161058_clncut.wav,s161fjr1oja00,female,36352,dict02
47506,sitec/Dict02/clncut/female/s161fjr1oja00/set161020_clncut.wav,s161fjr1oja00,female,98304,dict02
47507,sitec/Dict02/clncut/female/s161fjr1oja00/set161075_clncut.wav,s161fjr1oja00,female,53760,dict02
47508,sitec/Dict02/clncut/female/s161fjr1oja00/set161021_clncut.wav,s161fjr1oja00,female,57344,dict02
47509,sitec/Dict02/clncut/female/s089fks3ajl00/set089018_clncut.wav,s089fks3ajl00,female,118016,dict02
47510,sitec/Dict02/clncut/female/s089fks3ajl00/set089071_clncut.wav,s089fks3ajl00,female,46208,dict02
47511,sitec/Dict02/clncut/female/s089fks3ajl00/set089044_clncut.wav,s089fks3ajl00,female,80512,dict02
47512,sitec/Dict02/clncut/female/s089fks3ajl00/set089083_clncut.wav,s089fks3ajl00,female,88448,dict02
47513,sitec/Dict02/clncut/female/s089fks3ajl00/set089078_clncut.wav,s089fks3ajl00,female,59648,dict02
47514,sitec/Dict02/clncut/female/s089fks3ajl00/set089024_clncut.wav,s089fks3ajl00,female,54272,dict02
47515,sitec/Dict02/clncut/female/s089fks3ajl00/set089016_clncut.wav,s089fks3ajl00,female,74368,dict02
47516,sitec/Dict02/clncut/female/s089fks3ajl00/set089090_clncut.wav,s089fks3ajl00,female,72576,dict02
47517,sitec/Dict02/clncut/female/s089fks3ajl00/set089076_clncut.wav,s089fks3ajl00,female,62464,dict02
47518,sitec/Dict02/clncut/female/s089fks3ajl00/set089011_clncut.wav,s089fks3ajl00,female,136704,dict02
47519,sitec/Dict02/clncut/female/s089fks3ajl00/set089057_clncut.wav,s089fks3ajl00,female,43264,dict02
47520,sitec/Dict02/clncut/female/s089fks3ajl00/set089098_clncut.wav,s089fks3ajl00,female,55424,dict02
47521,sitec/Dict02/clncut/female/s089fks3ajl00/set089106_clncut.wav,s089fks3ajl00,female,48896,dict02
47522,sitec/Dict02/clncut/female/s089fks3ajl00/set089058_clncut.wav,s089fks3ajl00,female,132992,dict02
47523,sitec/Dict02/clncut/female/s089fks3ajl00/set089004_clncut.wav,s089fks3ajl00,female,96384,dict02
47524,sitec/Dict02/clncut/female/s089fks3ajl00/set089074_clncut.wav,s089fks3ajl00,female,72832,dict02
47525,sitec/Dict02/clncut/female/s089fks3ajl00/set089094_clncut.wav,s089fks3ajl00,female,49536,dict02
47526,sitec/Dict02/clncut/female/s089fks3ajl00/set089061_clncut.wav,s089fks3ajl00,female,51968,dict02
47527,sitec/Dict02/clncut/female/s089fks3ajl00/set089070_clncut.wav,s089fks3ajl00,female,47872,dict02
47528,sitec/Dict02/clncut/female/s089fks3ajl00/set089030_clncut.wav,s089fks3ajl00,female,50048,dict02
47529,sitec/Dict02/clncut/female/s089fks3ajl00/set089085_clncut.wav,s089fks3ajl00,female,47872,dict02
47530,sitec/Dict02/clncut/female/s089fks3ajl00/set089045_clncut.wav,s089fks3ajl00,female,75008,dict02
47531,sitec/Dict02/clncut/female/s089fks3ajl00/set089068_clncut.wav,s089fks3ajl00,female,76288,dict02
47532,sitec/Dict02/clncut/female/s089fks3ajl00/set089060_clncut.wav,s089fks3ajl00,female,47232,dict02
47533,sitec/Dict02/clncut/female/s089fks3ajl00/set089036_clncut.wav,s089fks3ajl00,female,50432,dict02
47534,sitec/Dict02/clncut/female/s089fks3ajl00/set089087_clncut.wav,s089fks3ajl00,female,61952,dict02
47535,sitec/Dict02/clncut/female/s089fks3ajl00/set089002_clncut.wav,s089fks3ajl00,female,82432,dict02
47536,sitec/Dict02/clncut/female/s089fks3ajl00/set089005_clncut.wav,s089fks3ajl00,female,89600,dict02
47537,sitec/Dict02/clncut/female/s089fks3ajl00/set089107_clncut.wav,s089fks3ajl00,female,72704,dict02
47538,sitec/Dict02/clncut/female/s089fks3ajl00/set089056_clncut.wav,s089fks3ajl00,female,93568,dict02
47539,sitec/Dict02/clncut/female/s089fks3ajl00/set089080_clncut.wav,s089fks3ajl00,female,55680,dict02
47540,sitec/Dict02/clncut/female/s089fks3ajl00/set089059_clncut.wav,s089fks3ajl00,female,62336,dict02
47541,sitec/Dict02/clncut/female/s089fks3ajl00/set089017_clncut.wav,s089fks3ajl00,female,53760,dict02
47542,sitec/Dict02/clncut/female/s089fks3ajl00/set089062_clncut.wav,s089fks3ajl00,female,80000,dict02
47543,sitec/Dict02/clncut/female/s089fks3ajl00/set089089_clncut.wav,s089fks3ajl00,female,49152,dict02
47544,sitec/Dict02/clncut/female/s089fks3ajl00/set089003_clncut.wav,s089fks3ajl00,female,90112,dict02
47545,sitec/Dict02/clncut/female/s089fks3ajl00/set089026_clncut.wav,s089fks3ajl00,female,59904,dict02
47546,sitec/Dict02/clncut/female/s089fks3ajl00/set089103_clncut.wav,s089fks3ajl00,female,75136,dict02
47547,sitec/Dict02/clncut/female/s089fks3ajl00/set089047_clncut.wav,s089fks3ajl00,female,57088,dict02
47548,sitec/Dict02/clncut/female/s089fks3ajl00/set089020_clncut.wav,s089fks3ajl00,female,50688,dict02
47549,sitec/Dict02/clncut/female/s089fks3ajl00/set089029_clncut.wav,s089fks3ajl00,female,49408,dict02
47550,sitec/Dict02/clncut/female/s089fks3ajl00/set089055_clncut.wav,s089fks3ajl00,female,62208,dict02
47551,sitec/Dict02/clncut/female/s089fks3ajl00/set089073_clncut.wav,s089fks3ajl00,female,58368,dict02
47552,sitec/Dict02/clncut/female/s089fks3ajl00/set089100_clncut.wav,s089fks3ajl00,female,45952,dict02
47553,sitec/Dict02/clncut/female/s089fks3ajl00/set089022_clncut.wav,s089fks3ajl00,female,115584,dict02
47554,sitec/Dict02/clncut/female/s089fks3ajl00/set089043_clncut.wav,s089fks3ajl00,female,57600,dict02
47555,sitec/Dict02/clncut/female/s089fks3ajl00/set089006_clncut.wav,s089fks3ajl00,female,78208,dict02
47556,sitec/Dict02/clncut/female/s089fks3ajl00/set089065_clncut.wav,s089fks3ajl00,female,93696,dict02
47557,sitec/Dict02/clncut/female/s089fks3ajl00/set089072_clncut.wav,s089fks3ajl00,female,38400,dict02
47558,sitec/Dict02/clncut/female/s089fks3ajl00/set089084_clncut.wav,s089fks3ajl00,female,66432,dict02
47559,sitec/Dict02/clncut/female/s089fks3ajl00/set089031_clncut.wav,s089fks3ajl00,female,84224,dict02
47560,sitec/Dict02/clncut/female/s089fks3ajl00/set089101_clncut.wav,s089fks3ajl00,female,59136,dict02
47561,sitec/Dict02/clncut/female/s089fks3ajl00/set089096_clncut.wav,s089fks3ajl00,female,45696,dict02
47562,sitec/Dict02/clncut/female/s089fks3ajl00/set089052_clncut.wav,s089fks3ajl00,female,73856,dict02
47563,sitec/Dict02/clncut/female/s089fks3ajl00/set089091_clncut.wav,s089fks3ajl00,female,107264,dict02
47564,sitec/Dict02/clncut/female/s089fks3ajl00/set089050_clncut.wav,s089fks3ajl00,female,149504,dict02
47565,sitec/Dict02/clncut/female/s089fks3ajl00/set089027_clncut.wav,s089fks3ajl00,female,43264,dict02
47566,sitec/Dict02/clncut/female/s089fks3ajl00/set089037_clncut.wav,s089fks3ajl00,female,47744,dict02
47567,sitec/Dict02/clncut/female/s089fks3ajl00/set089012_clncut.wav,s089fks3ajl00,female,124288,dict02
47568,sitec/Dict02/clncut/female/s089fks3ajl00/set089097_clncut.wav,s089fks3ajl00,female,51200,dict02
47569,sitec/Dict02/clncut/female/s089fks3ajl00/set089064_clncut.wav,s089fks3ajl00,female,73088,dict02
47570,sitec/Dict02/clncut/female/s089fks3ajl00/set089015_clncut.wav,s089fks3ajl00,female,80768,dict02
47571,sitec/Dict02/clncut/female/s089fks3ajl00/set089081_clncut.wav,s089fks3ajl00,female,51968,dict02
47572,sitec/Dict02/clncut/female/s089fks3ajl00/set089038_clncut.wav,s089fks3ajl00,female,54528,dict02
47573,sitec/Dict02/clncut/female/s089fks3ajl00/set089049_clncut.wav,s089fks3ajl00,female,60672,dict02
47574,sitec/Dict02/clncut/female/s089fks3ajl00/set089063_clncut.wav,s089fks3ajl00,female,90240,dict02
47575,sitec/Dict02/clncut/female/s089fks3ajl00/set089093_clncut.wav,s089fks3ajl00,female,80896,dict02
47576,sitec/Dict02/clncut/female/s089fks3ajl00/set089013_clncut.wav,s089fks3ajl00,female,145408,dict02
47577,sitec/Dict02/clncut/female/s089fks3ajl00/set089025_clncut.wav,s089fks3ajl00,female,78976,dict02
47578,sitec/Dict02/clncut/female/s089fks3ajl00/set089001_clncut.wav,s089fks3ajl00,female,91648,dict02
47579,sitec/Dict02/clncut/female/s089fks3ajl00/set089010_clncut.wav,s089fks3ajl00,female,112896,dict02
47580,sitec/Dict02/clncut/female/s089fks3ajl00/set089023_clncut.wav,s089fks3ajl00,female,43904,dict02
47581,sitec/Dict02/clncut/female/s089fks3ajl00/set089066_clncut.wav,s089fks3ajl00,female,94080,dict02
47582,sitec/Dict02/clncut/female/s089fks3ajl00/set089040_clncut.wav,s089fks3ajl00,female,110720,dict02
47583,sitec/Dict02/clncut/female/s089fks3ajl00/set089032_clncut.wav,s089fks3ajl00,female,58112,dict02
47584,sitec/Dict02/clncut/female/s089fks3ajl00/set089079_clncut.wav,s089fks3ajl00,female,56192,dict02
47585,sitec/Dict02/clncut/female/s089fks3ajl00/set089095_clncut.wav,s089fks3ajl00,female,47488,dict02
47586,sitec/Dict02/clncut/female/s089fks3ajl00/set089033_clncut.wav,s089fks3ajl00,female,57984,dict02
47587,sitec/Dict02/clncut/female/s089fks3ajl00/set089034_clncut.wav,s089fks3ajl00,female,44416,dict02
47588,sitec/Dict02/clncut/female/s089fks3ajl00/set089035_clncut.wav,s089fks3ajl00,female,52096,dict02
47589,sitec/Dict02/clncut/female/s089fks3ajl00/set089082_clncut.wav,s089fks3ajl00,female,67840,dict02
47590,sitec/Dict02/clncut/female/s089fks3ajl00/set089102_clncut.wav,s089fks3ajl00,female,82944,dict02
47591,sitec/Dict02/clncut/female/s089fks3ajl00/set089053_clncut.wav,s089fks3ajl00,female,83456,dict02
47592,sitec/Dict02/clncut/female/s089fks3ajl00/set089008_clncut.wav,s089fks3ajl00,female,82816,dict02
47593,sitec/Dict02/clncut/female/s089fks3ajl00/set089051_clncut.wav,s089fks3ajl00,female,146048,dict02
47594,sitec/Dict02/clncut/female/s089fks3ajl00/set089086_clncut.wav,s089fks3ajl00,female,44672,dict02
47595,sitec/Dict02/clncut/female/s089fks3ajl00/set089092_clncut.wav,s089fks3ajl00,female,44032,dict02
47596,sitec/Dict02/clncut/female/s089fks3ajl00/set089019_clncut.wav,s089fks3ajl00,female,86528,dict02
